,nouns,animal
4533,plain,3.165442649333272e-06
6286,transparency,3.163266910632956e-06
2684,gradient,3.1623922041035257e-06
3624,mail,3.1600677630194696e-06
1249,comfort,3.1562399271933828e-06
4931,reading,3.1560591651214054e-06
6313,tributary,3.146964672851027e-06
1018,chart,3.1455183489015326e-06
2786,hall,3.1381593998958124e-06
1171,clothing,3.1342890451924177e-06
3667,mankind,3.1340052828454645e-06
4315,parole,3.1310864869737998e-06
5055,resolution,3.1275678793463157e-06
4744,programme,3.1252900498657255e-06
5216,salt,3.123713895547553e-06
728,brink,3.122144107692293e-06
1714,derrick,3.12089082399325e-06
2100,energy,3.1119714094529627e-06
1846,distance,3.103137260040967e-06
2940,homicide,3.096686441494967e-06
178,amusement,3.0949590836826246e-06
4752,promise,3.092920678682276e-06
716,breeze,3.0802484616287984e-06
3688,margin,3.0766930194658926e-06
1154,clinic,3.0725823307875544e-06
1783,dignity,3.071688524869387e-06
2609,gesture,3.0670487376482924e-06
5735,stab,3.058971969949198e-06
2527,full,3.0575049549952382e-06
2531,fund,3.0563185191567754e-06
565,biology,3.0521300686814357e-06
4884,railing,3.0445542051893426e-06
1456,countryside,3.044156301257317e-06
1793,dinner,3.0358560252352618e-06
6566,waiter,3.031044798262883e-06
1266,commotion,3.0279393286036793e-06
4162,operation,3.0274393338913796e-06
1105,circulation,3.0214748676371528e-06
3232,irony,3.0206190331227845e-06
3756,medicine,3.018560164491646e-06
130,alcohol,3.017713652297971e-06
1345,consideration,3.0132421215967042e-06
4585,poetry,3.0124922432150925e-06
2889,hemisphere,3.0083695037319558e-06
292,arrest,3.008076646437985e-06
977,cereal,3.00642477668589e-06
4826,purple,3.0026110380276805e-06
3784,message,3.0006328870513244e-06
6638,week,2.996137936861487e-06
3219,inversion,2.9955349418742117e-06
5952,survey,2.9952152544865385e-06
6401,underwear,2.9921116038167384e-06
6702,wisdom,2.9906254894740414e-06
6563,waist,2.9818370421708096e-06
2111,entertainment,2.981020543302293e-06
4292,paperback,2.9787277071591234e-06
1843,disruption,2.9786594950564904e-06
2519,frown,2.978065822389908e-06
6084,tendency,2.9636644285346847e-06
4590,poker,2.9585107768070884e-06
6762,yang,2.9542591164499754e-06
746,brow,2.947507937278715e-06
1687,delivery,2.9370555694185896e-06
2855,headquarters,2.935862539743539e-06
798,business,2.9353420814004494e-06
3139,inhibitor,2.933377118097269e-06
646,booklet,2.933078121714061e-06
3761,melody,2.929675929408404e-06
5344,semantics,2.9262971565913176e-06
231,anyone,2.925666422015638e-06
1856,divide,2.922389967352501e-06
510,bedrock,2.920319957411266e-06
2602,genre,2.913743401222746e-06
3263,jet,2.9086379527143436e-06
1712,derivation,2.906824192905333e-06
3084,improvement,2.9061754958092934e-06
2685,graduate,2.899503897424438e-06
5937,support,2.897936610679608e-06
2996,hull,2.8971408028155565e-06
85,advocacy,2.890690666390583e-06
5990,syndicate,2.8830233986809617e-06
3486,lifestyle,2.8743097573169507e-06
6682,willingness,2.872065579140326e-06
544,bestseller,2.8709951038763393e-06
1342,consequence,2.867943749151891e-06
6442,valuable,2.860301265172893e-06
2396,fledgling,2.849383690772811e-06
2900,herring,2.842286448867526e-06
791,burning,2.8328313419478945e-06
6522,violet,2.830117409757804e-06
5801,stereo,2.8288088742556283e-06
5036,republic,2.828137212418369e-06
6492,vest,2.8270826533116633e-06
4443,pew,2.823396698659053e-06
4963,recovery,2.818532948367647e-06
1343,conservation,2.8147319426352624e-06
1185,coast,2.806066731864121e-06
2079,empire,2.8020447189192055e-06
1529,criticism,2.797628667394747e-06
2131,epoch,2.7949322429776657e-06
3796,methodology,2.7884868813998764e-06
5646,space,2.787845915008802e-06
2282,farmland,2.785549895634176e-06
1279,competence,2.7751821107813157e-06
961,cellar,2.766034640444559e-06
1349,console,2.764887540251948e-06
4888,rain,2.760376901278505e-06
558,bikini,2.7597661755862646e-06
328,assumption,2.758613618425443e-06
2046,electronics,2.7561602564674104e-06
2216,experience,2.7457708711153828e-06
73,adrenaline,2.7437763492343947e-06
2311,feel,2.7429759938968346e-06
348,attempt,2.7365272217139136e-06
3759,meeting,2.7362900709704263e-06
2470,formula,2.7355176825949457e-06
4897,rally,2.7353898985893466e-06
5926,sunset,2.729823563640821e-06
2028,effective,2.7287142074783333e-06
2768,gym,2.722390490816906e-06
1117,civilization,2.717446704991744e-06
317,assault,2.7169305667484878e-06
938,catastrophe,2.716443759709364e-06
1666,decrease,2.7136784410686232e-06
4545,plastic,2.7130599846714176e-06
253,appointment,2.7084608973382274e-06
3732,maybe,2.7073476758232573e-06
2924,hit,2.7068754206993617e-06
6330,trousers,2.7047310595662566e-06
4671,prejudice,2.697988975342014e-06
3115,industry,2.6970576527673984e-06
1679,deficit,2.6945795070787426e-06
3071,impairment,2.691933786991285e-06
4214,outlet,2.689939719857648e-06
4018,nephew,2.6888344564213185e-06
5175,ruin,2.6840127702598693e-06
6035,tape,2.674859842954902e-06
5536,sleep,2.6738243832369335e-06
2977,hotel,2.6725469979282934e-06
4956,recognition,2.667856506377575e-06
2466,format,2.66225220002525e-06
4616,pop,2.6596180759952404e-06
2383,fixture,2.6547677407506853e-06
1788,dimension,2.651996965141734e-06
652,booster,2.6516884190641576e-06
995,chamber,2.6418567813379923e-06
593,blast,2.641731043695472e-06
5807,still,2.641607352416031e-06
6729,workforce,2.6363525194028625e-06
3795,method,2.6358143259130884e-06
4623,porcelain,2.6338068437326e-06
282,armament,2.633703616083949e-06
2969,hospital,2.632440782690537e-06
4675,premise,2.629618165883585e-06
3474,liberty,2.6271313799952623e-06
4703,primary,2.6255083866999485e-06
5381,settlement,2.6232983145746402e-06
3489,ligand,2.623165755721857e-06
4844,quartet,2.6184695798292523e-06
5461,sick,2.617423433548538e-06
3177,instrumentation,2.6164423161390005e-06
2529,function,2.61106083598861e-06
6389,uncertainty,2.6088280264957575e-06
320,assessment,2.5977008135669166e-06
4882,raid,2.5972128696594154e-06
6531,visit,2.5951528641598998e-06
159,alteration,2.5901408662321046e-06
2370,firm,2.589674295450095e-06
146,allocation,2.5874005586956628e-06
353,attic,2.5873264348774683e-06
5667,specialty,2.581913804533542e-06
6259,trade,2.579900183263817e-06
2044,electricity,2.578375188022619e-06
2944,homosexuality,2.5710139652801445e-06
2264,faith,2.5679216832941165e-06
4695,prevalence,2.566738885434461e-06
2220,expertise,2.5629133233451284e-06
2202,exhaust,2.559383801781223e-06
3051,ideology,2.557327206886839e-06
1347,consist,2.5565420855855336e-06
1684,delay,2.552106025177636e-06
1633,data,2.5508820726827253e-06
2197,excuse,2.5450694920436945e-06
5903,suggestion,2.543737537052948e-06
1407,copyright,2.537200998631306e-06
2851,headache,2.5351932890771423e-06
3818,milestone,2.5343474590044934e-06
3524,listing,2.53353778134624e-06
1619,dame,2.5332285531476373e-06
6549,volume,2.5319507130916463e-06
2357,finding,2.5316830942756496e-06
2702,grandson,2.5287367861892562e-06
3251,jam,2.527772267058026e-06
4455,phosphate,2.5264705527661135e-06
1811,disaster,2.5263191218982683e-06
4266,pajamas,2.5219644612661796e-06
4446,phase,2.5188060135405976e-06
1380,contribution,2.5162778456433443e-06
4122,obsidian,2.510972763047903e-06
1152,climate,2.510434114810778e-06
3770,men,2.5098595415329328e-06
910,cartel,2.505638349248329e-06
6432,utilization,2.5002104848681483e-06
5294,screen,2.499414222256746e-06
491,bayou,2.4979128738777945e-06
2276,fanny,2.4975415726657957e-06
2662,golf,2.4968339857878163e-06
3306,karate,2.493754891474964e-06
1696,density,2.4935930014180485e-06
5913,summit,2.4819394184305565e-06
209,announcement,2.477800308042788e-06
26,accommodation,2.475216433595051e-06
4894,raise,2.470217395966756e-06
5908,sulfur,2.468510047037853e-06
6534,vista,2.4634703095216537e-06
5703,sponsor,2.457983555359533e-06
6588,warlord,2.4564274099247996e-06
1579,current,2.4531102553737583e-06
1002,channel,2.4528039830329362e-06
4390,peek,2.4512883101124316e-06
394,background,2.4506152840331197e-06
57,ad,2.4480434603901813e-06
6622,weakness,2.4357548227271764e-06
596,blessing,2.432537257845979e-06
4146,oil,2.431924713164335e-06
5649,spaghetti,2.428629159112461e-06
6692,winery,2.4240730454039294e-06
2521,frustration,2.4186210794141516e-06
4352,pathology,2.4173689325834857e-06
4145,offset,2.416718643871718e-06
6696,wink,2.4081534775177715e-06
4847,query,2.4058235794655047e-06
2680,gown,2.4049447802099166e-06
2746,guarantee,2.4042387849476654e-06
3698,marketplace,2.4039793515839847e-06
2911,highlight,2.399467348368489e-06
3941,motive,2.3977104319783393e-06
2192,excess,2.3933537249831716e-06
5162,routine,2.392943088125321e-06
1280,competition,2.39280393543595e-06
5569,sneakers,2.3913119093776913e-06
4820,pupil,2.3863499336584937e-06
1198,code,2.385128254900337e-06
6475,vengeance,2.3842753762437496e-06
1019,charter,2.3785908069839934e-06
3849,minority,2.3754830635880353e-06
22,acceptance,2.3745290036458755e-06
1479,craft,2.3701402369624702e-06
3653,management,2.361431143071968e-06
1686,delight,2.3609470645169495e-06
1014,charity,2.357095809202292e-06
6425,use,2.3567451989947585e-06
4125,occupation,2.35494530897995e-06
3616,maestro,2.352880073885899e-06
1057,chili,2.3527140911028255e-06
2024,education,2.3526442873844644e-06
2088,enclave,2.344498398088035e-06
1058,chill,2.3410734684148338e-06
612,blow,2.3368218080577208e-06
1720,designation,2.3365610104519874e-06
3913,mood,2.334634473299957e-06
4078,nothing,2.332395752091543e-06
5201,sail,2.33145033234905e-06
3356,knock,2.3295681330637308e-06
3773,mention,2.328795062567224e-06
2949,honor,2.325443801964866e-06
2868,heat,2.32234992836311e-06
2335,fiction,2.322292402823223e-06
3109,indication,2.320901785424212e-06
5077,retreat,2.318236283826991e-06
5492,simplicity,2.3154170776251704e-06
6593,warrant,2.3135851279221242e-06
1819,discourse,2.3103175408323295e-06
1261,commitment,2.3093018626241246e-06
14,absence,2.308394641659106e-06
1025,chatter,2.306469241375453e-06
222,anticipation,2.3045408852340188e-06
2928,hockey,2.3035347567201825e-06
46,acquisition,2.3030731881590327e-06
1847,distinction,2.3019777017907472e-06
4560,pledge,2.301419954164885e-06
5558,smoke,2.2976919353823178e-06
1752,diagnosis,2.295368176419288e-06
6684,win,2.2898168481333414e-06
87,affair,2.2896158498042496e-06
2750,guess,2.2875469767313916e-06
1165,close,2.285933305756771e-06
1301,compulsion,2.28587646233791e-06
2682,grace,2.285388063683058e-06
1866,doctorate,2.284229140059324e-06
6472,velvet,2.2803917545388686e-06
1564,culture,2.2780072868044954e-06
975,ceramic,2.2774752324039582e-06
4540,plantation,2.274696726090042e-06
5196,safe,2.2689293928124243e-06
3417,law,2.2648475805908674e-06
2056,elite,2.2624426492257044e-06
872,capital,2.2619528863287997e-06
2412,flow,2.261702775285812e-06
1682,degradation,2.2558328964805696e-06
3781,merit,2.2527929104398936e-06
2078,emphasis,2.2505444121634355e-06
4837,quadrant,2.232943415947375e-06
2965,horst,2.230661721114302e-06
4654,powder,2.2293645542958984e-06
4630,portfolio,2.2233111849345732e-06
862,canon,2.2210838324099313e-06
564,binoculars,2.215015001638676e-06
2382,fix,2.2110200461611385e-06
917,cascade,2.207920260843821e-06
3727,matter,2.2030071704648435e-06
1278,compensation,2.1989728793414542e-06
705,bread,2.198045876866672e-06
856,candle,2.1959633613732876e-06
6170,tile,2.19390994971036e-06
4296,parade,2.172802624045289e-06
1024,chateau,2.1708515305363107e-06
3995,nationality,2.1680832560377894e-06
1223,colleague,2.1649675545631908e-06
4984,refuse,2.1608009319606936e-06
2423,foam,2.1607741018669913e-06
2733,grin,2.159810037483112e-06
2676,gossip,2.1549483335547848e-06
4247,pace,2.1536579879466444e-06
5809,stimulus,2.1530458980123512e-06
6090,tension,2.150655291188741e-06
3178,insulation,2.145754706361913e-06
1908,download,2.144960944860941e-06
3680,maple,2.1436992483359063e-06
3764,membership,2.1376747554313624e-06
2511,fringe,2.1367268345784396e-06
1243,combat,2.131638666469371e-06
4159,opening,2.1312664557626704e-06
5987,symmetry,2.1272257981763687e-06
6412,unity,2.125242644979153e-06
1977,dwell,2.120159479090944e-06
78,advantage,2.1194073269725777e-06
3487,lifetime,2.1187870515859686e-06
3500,lime,2.1187524907873012e-06
2730,grid,2.117954636560171e-06
2499,freighter,2.1175142137508374e-06
2643,glucose,2.1162666143936804e-06
396,backup,2.1156613456696505e-06
5624,sophomore,2.1090356767672347e-06
608,bloom,2.108277612933307e-06
61,addition,2.107553882524371e-06
426,ban,2.1038185877841897e-06
1379,contrast,2.1021101019869093e-06
462,bartender,2.1013643163314555e-06
5912,summer,2.0996617422497366e-06
4330,passage,2.095696572723682e-06
6597,wash,2.0840909655817086e-06
2459,forestry,2.082551191051607e-06
5744,stain,2.0795662294403883e-06
6415,update,2.0792688246729085e-06
2958,horizon,2.0763181964866817e-06
4779,protocol,2.075777729260153e-06
4908,rank,2.0735083126055542e-06
633,bonding,2.0727670744236093e-06
3884,mode,2.0679199224105105e-06
5947,surplus,2.0627101093850797e-06
2818,hardship,2.060737870124285e-06
1308,conception,2.056838638964109e-06
4008,neglect,2.055836603176431e-06
4647,pottery,2.05530523089692e-06
1659,deck,2.054274546026136e-06
739,bronze,2.054055130429333e-06
340,athletics,2.0468335151235806e-06
5443,shore,2.03846116164641e-06
2677,governance,2.0375243821035838e-06
3001,humor,2.0341672097856645e-06
4991,registry,2.033325699812849e-06
151,almighty,2.0325867353676585e-06
5745,stair,2.0302290977269877e-06
3153,innovation,2.0295960894145537e-06
5487,silly,2.029495590250008e-06
3444,legal,2.0276788745832164e-06
3633,maintenance,2.026223228313029e-06
6111,testament,2.021074351432617e-06
138,alias,2.019471367020742e-06
1581,curry,2.0180198134767124e-06
6787,zen,2.015963445956004e-06
457,barracks,2.013903440456488e-06
2530,functionality,2.0135464637860423e-06
2534,funeral,2.0077727640455123e-06
6100,terminology,2.007523789870902e-06
3097,incidence,2.0027887330797967e-06
3501,limestone,2.0012023469462292e-06
5065,restoration,1.999372898353613e-06
4768,prose,1.9979738681286108e-06
6081,temptation,1.9957324184360914e-06
2400,flick,1.990862301681773e-06
6076,temperature,1.988386202356196e-06
3255,jazz,1.984850769076729e-06
5835,strait,1.9845990664180135e-06
2715,gravel,1.9839235392282717e-06
175,ammunition,1.980167553483625e-06
6078,tempo,1.977718056878075e-06
5348,semiconductor,1.9758119833568344e-06
3214,invasion,1.9728258848772384e-06
651,boost,1.9691585748660145e-06
2736,grit,1.9687604435603134e-06
2606,geometry,1.9686178802658105e-06
104,aggression,1.9636993329186225e-06
1086,chronicle,1.9617566522356356e-06
3143,initiative,1.9611147763498593e-06
5813,stitch,1.9574899852159433e-06
1132,classroom,1.9566894025047077e-06
2305,federation,1.9562507986847777e-06
6745,wrapping,1.9542519567039562e-06
3681,mapping,1.952951379280421e-06
4435,personnel,1.951205149453017e-06
6204,tolerant,1.9506712760630762e-06
3256,jealousy,1.9478900412650546e-06
3300,justice,1.9418121155467816e-06
3222,investment,1.941026994245476e-06
3225,invite,1.938191189765348e-06
4081,notoriety,1.9367114418855635e-06
967,census,1.93620167010522e-06
823,cadet,1.9337621779413894e-06
6147,threshold,1.9316757970955223e-06
3366,labor,1.9276290004199836e-06
3523,listening,1.926320464917808e-06
277,arithmetic,1.924572188727325e-06
2895,heritage,1.9218541638110764e-06
4217,output,1.9207805053156335e-06
6121,theater,1.9205717762815766e-06
4417,perception,1.918477437357069e-06
6318,trim,1.9178646653017495e-06
3154,input,1.917549980134936e-06
2112,enthusiasm,1.9171825442754198e-06
5012,remark,1.9153787889081286e-06
5608,solution,1.914593667606823e-06
3013,hurt,1.9142064502375433e-06
4363,patrolling,1.9139106370857917e-06
5585,soap,1.913733740366297e-06
718,bribery,1.9137119124934543e-06
1822,discretion,1.912810375870322e-06
2810,harald,1.9125989183521597e-06
3094,incense,1.912419975269586e-06
2714,gratitude,1.910484115796862e-06
3979,mustard,1.910433184093563e-06
2381,fitness,1.909232878460898e-06
6278,transcript,1.909165575852967e-06
3712,massage,1.908273588924203e-06
6214,tone,1.9076003354712157e-06
291,array,1.9039380276808515e-06
924,casket,1.9035587683902122e-06
107,agreement,1.8950995581690222e-06
3921,morale,1.8942054111903417e-06
4016,neon,1.8934306353912689e-06
1651,debt,1.8933981209556805e-06
3515,lip,1.888184897325118e-06
664,bother,1.88636352049798e-06
6205,toll,1.8842797544493806e-06
202,anguish,1.8832878367902595e-06
3430,league,1.8755308701656759e-06
3586,lunch,1.874084318842506e-06
3205,interval,1.8688316458792542e-06
2226,expose,1.8639260588315665e-06
1551,crust,1.8638943402038421e-06
2692,gran,1.8628120415087324e-06
6386,ultimatum,1.8596932704895153e-06
4410,pentagon,1.858065957094368e-06
6756,wrong,1.8578869003249565e-06
741,brood,1.8550206277723191e-06
1341,consent,1.8549534388512257e-06
6132,thesis,1.852782361311256e-06
420,ballet,1.8498744793760125e-06
2517,frost,1.8493046809453517e-06
551,bid,1.8486717863197555e-06
5189,rye,1.8433304376230808e-06
4333,passing,1.834166255321179e-06
6642,weird,1.8316438854526496e-06
4293,paperwork,1.8282913742950768e-06
4047,nightclub,1.827784103625163e-06
839,calm,1.8276916762260953e-06
5154,rosemary,1.8227968894279911e-06
2159,eternity,1.8216776425106218e-06
161,altitude,1.821093974285759e-06
3644,mall,1.8200714748672908e-06
868,capability,1.8198196585217374e-06
4943,recall,1.8165166011385736e-06
3428,leading,1.8151503127228352e-06
5238,satisfaction,1.8128270085071563e-06
4216,outlook,1.8115307511834544e-06
1900,doubt,1.8114668591806549e-06
4339,pasta,1.8087014268530766e-06
2258,faculty,1.8085842157233856e-06
5847,stress,1.8049346408588463e-06
6427,usher,1.8033877040579682e-06
2261,failure,1.8032829984804266e-06
4923,rayon,1.801852704375051e-06
2066,embassy,1.797138338588411e-06
1497,creative,1.7901440969581017e-06
3301,justification,1.7890142771648243e-06
1358,consul,1.7872987427836051e-06
1321,conference,1.7841651924754842e-06
5125,ritual,1.7833299352787435e-06
4195,orientation,1.7829353282650118e-06
3562,loneliness,1.779588956196676e-06
6098,terminal,1.7789017192626488e-06
3935,motel,1.7709612620819826e-06
1838,disposal,1.7663530798017746e-06
4420,perfection,1.7662284790276317e-06
471,basis,1.7649488199822372e-06
1807,disadvantage,1.7637271412240807e-06
1912,dozen,1.762849365150032e-06
6740,worth,1.7608280131753418e-06
3964,multimedia,1.7587302636457025e-06
5072,retention,1.7570018826518208e-06
4916,ratio,1.7529464457766153e-06
233,anywhere,1.7510367342765676e-06
3246,jade,1.7507679785921937e-06
6125,theology,1.7504825109426747e-06
2425,focus,1.7472268609708408e-06
6518,vinyl,1.7471252249379177e-06
6027,tan,1.7454698308938532e-06
4440,petition,1.742615722832852e-06
2788,hallway,1.741275013955601e-06
1016,charm,1.7367805185131147e-06
6484,verification,1.7363234974254738e-06
1754,dial,1.733449607854709e-06
4698,price,1.7319030121143442e-06
4732,produce,1.7318154732492985e-06
2049,elevation,1.7317590845777886e-06
5776,stay,1.7293463088208227e-06
4261,paint,1.7211264093930367e-06
3826,million,1.7204995401698397e-06
5052,residue,1.715826329018455e-06
5884,subscription,1.712950506771449e-06
2541,future,1.7120114534918685e-06
5988,sympathy,1.709996240606415e-06
3359,knowledge,1.7093211681640241e-06
4117,obligation,1.7087293144868454e-06
5972,swell,1.7065553947759327e-06
2916,hint,1.6966710063570645e-06
2194,excitement,1.6964153246590286e-06
5187,rust,1.695742525953392e-06
6691,wine,1.694378170213895e-06
6514,vinegar,1.6900676200748421e-06
2655,godfather,1.6898484318517148e-06
2691,grammar,1.6896824490686413e-06
4337,password,1.6864128156157676e-06
5328,sector,1.6814874470583163e-06
6568,waitress,1.6784530316726887e-06
5764,start,1.6741206536607933e-06
5031,reporting,1.6734455812184024e-06
1850,distributor,1.6689685935489251e-06
1862,divorce,1.6665891280354117e-06
5104,rhythm,1.659105805629224e-06
5897,suck,1.655961682445195e-06
5953,survival,1.6545141079404857e-06
4194,orient,1.6518038137292024e-06
1056,childhood,1.6497259593961644e-06
1493,cream,1.6454065416837693e-06
2815,hardcover,1.6442928654214484e-06
5469,siding,1.6431375797765213e-06
2096,endorsement,1.6425873354819487e-06
168,amber,1.642441816329665e-06
1816,disco,1.6419719486293616e-06
5160,route,1.6397937088186154e-06
1620,damn,1.6376465055145673e-06
294,arrogance,1.6348033113899874e-06
6487,verse,1.634580485188053e-06
4111,obedience,1.6307609485011199e-06
1745,deviation,1.6293665794364642e-06
4949,recess,1.6259454014289076e-06
3911,month,1.6248820884356974e-06
6127,therapist,1.62209664722468e-06
5870,style,1.6190474525501486e-06
6378,twist,1.616561917217041e-06
5781,steel,1.6162921383511275e-06
6774,yoga,1.6148285340022994e-06
4672,prelude,1.613780000297993e-06
165,amazement,1.6060939742601477e-06
923,casino,1.6012077139748726e-06
4024,netball,1.5994892237358727e-06
6511,villa,1.595589083080995e-06
2809,happiness,1.5955677099555032e-06
3215,invention,1.593365823282511e-06
2464,formal,1.5925803609206923e-06
1205,coffee,1.5891515658950084e-06
1733,detection,1.5863987528064172e-06
2955,hope,1.5839965499253594e-06
4275,panel,1.5838046465432853e-06
268,archaeology,1.5814033531569294e-06
6722,wool,1.5805214843567228e-06
5039,request,1.5794470300534158e-06
5262,scenario,1.5786580433996278e-06
4925,reach,1.5765411944812513e-06
2872,heavy,1.5755266531414236e-06
1628,darkness,1.5708592400187626e-06
1287,compliance,1.5705325040471507e-06
454,barley,1.5685836842749268e-06
1269,communion,1.5671422488594544e-06
376,avenue,1.5665116279706126e-06
2485,fraction,1.5647842701582704e-06
6108,terrorism,1.5624416391801788e-06
2687,graffiti,1.5608866306138225e-06
4244,oxygen,1.5502528185606934e-06
1801,directive,1.5438999980688095e-06
4187,ore,1.5421619536937214e-06
581,bitter,1.5403055613205652e-06
4191,organising,1.5398721870951704e-06
2504,friction,1.5377795534732286e-06
4735,production,1.5353280105045997e-06
1983,dysfunction,1.5343941868195543e-06
2249,fabric,1.5327167375289719e-06
5639,south,1.5269566802089685e-06
4103,nylon,1.5196783351711929e-06
4682,presentation,1.51893948441284e-06
5991,syndrome,1.5180127093117335e-06
2287,fate,1.515073790869792e-06
2604,geography,1.5129512576095294e-06
1463,courthouse,1.5116187341845944e-06
5396,shame,1.5096450169949094e-06
6216,tonic,1.5096031802386278e-06
3823,millennium,1.5079988315847004e-06
4006,need,1.5063128557812888e-06
230,anybody,1.5048353816382587e-06
3768,memorial,1.5009841263236012e-06
5541,slice,1.4923189155524597e-06
5616,somewhere,1.4922890159141389e-06
2757,guilt,1.4904599083820358e-06
5269,scheme,1.4880045000609243e-06
5458,shrine,1.481941808378906e-06
1328,confusion,1.4807409343120526e-06
3643,malice,1.4801408951825579e-06
4357,patio,1.4787087820877787e-06
3629,main,1.4784352515562205e-06
5736,stability,1.4779629964323249e-06
5715,spray,1.476838633607258e-06
3391,lane,1.4744645113751176e-06
575,birth,1.4685326732433168e-06
6088,tennis,1.4676464843432768e-06
6515,vineyard,1.461882902731304e-06
5289,scrambled,1.457228222534468e-06
2888,help,1.4565932815457927e-06
164,aluminum,1.4542556527885608e-06
2598,genetics,1.4538619552695309e-06
5538,sleeping,1.4532008663081797e-06
5774,status,1.4514472468363238e-06
4976,referendum,1.4507180594591773e-06
5176,rule,1.4492964055534685e-06
241,appeal,1.449043452339538e-06
1228,college,1.4469376310444204e-06
1460,courage,1.4466893389908364e-06
2848,hazel,1.4463430488831364e-06
5180,rumor,1.4390839169209357e-06
2660,gold,1.4388079989657854e-06
4934,realization,1.434668774891179e-06
6768,yeast,1.4339232166094007e-06
5096,revolution,1.4320892205432756e-06
3095,incentive,1.4318569583338103e-06
2727,greens,1.431721898370597e-06
1855,diversity,1.425483446837461e-06
20,accelerator,1.4244043313738075e-06
4045,niece,1.4200451232682099e-06
3146,injustice,1.4199367797118612e-06
3678,many,1.4180058087731595e-06
1590,custom,1.4160286809783429e-06
649,boom,1.4140260873318766e-06
1742,development,1.4120398645900423e-06
5025,replacement,1.410614345331851e-06
1688,demand,1.408655748491583e-06
1362,consumption,1.4081332437854144e-06
2528,fun,1.4076981642574538e-06
2213,expectation,1.4054418215891928e-06
2479,founding,1.4043258715901175e-06
2683,grade,1.4038035942576244e-06
2414,flu,1.402746420353651e-06
1956,duel,1.4013237432664027e-06
6552,vomit,1.4005421462570666e-06
3509,linguistics,1.3996969983054441e-06
1870,documentation,1.397850724060845e-06
1409,coral,1.397593450747081e-06
6413,universe,1.3946551007393282e-06
6470,velocity,1.3940485814600834e-06
6440,validity,1.3920332548877923e-06
4783,provision,1.3892309880247922e-06
4666,predecessor,1.3890601167076966e-06
3488,lift,1.387955649079231e-06
2138,equipment,1.3875850299882586e-06
6450,variability,1.3870308066543657e-06
4173,optimal,1.3868892665414023e-06
3137,inheritance,1.3840326573699713e-06
5275,schoolhouse,1.3823309927829541e-06
4072,north,1.3794798405797337e-06
2177,evidence,1.3780820609099464e-06
4589,poisoning,1.376986574541661e-06
6203,tolerance,1.3735698303207755e-06
6262,tradition,1.3727186569667538e-06
286,armour,1.3719582057092339e-06
3159,insert,1.371236180602864e-06
3814,migration,1.3696678706764942e-06
4823,purchase,1.3664244988831342e-06
6175,time,1.3634006563734147e-06
2945,honesty,1.3609051165985875e-06
4667,preface,1.355485665044398e-06
6,abbey,1.3533982610169915e-06
6424,usage,1.3520617585527361e-06
4492,pilgrimage,1.3498419093593839e-06
5018,rent,1.3493914821083308e-06
5017,renaissance,1.3485334875440458e-06
5194,sadness,1.34728134071338e-06
5864,stuff,1.3454106237986707e-06
5028,reply,1.3453695828502532e-06
4236,oversight,1.3406446441877051e-06
1417,cornerstone,1.3396503391049919e-06
2545,gain,1.3366909570322605e-06
1653,decade,1.3365979611990042e-06
6521,violence,1.3330563888303004e-06
710,breakfast,1.3328098020792822e-06
2503,fresco,1.3311978364072274e-06
1726,destination,1.3303082369020558e-06
3668,manner,1.3264152585179545e-06
3101,income,1.326178562521818e-06
3415,laundry,1.3257993032311788e-06
218,antennae,1.324587174167391e-06
5266,schedule,1.324579784522939e-06
5447,shorts,1.3237337270766147e-06
3465,lesson,1.3235684264145675e-06
1729,destruction,1.3209744338382734e-06
4674,premier,1.320215005762293e-06
1484,crap,1.3148032849130686e-06
6194,tobacco,1.31405374759197e-06
6416,upgrade,1.3113758541294374e-06
5386,sexuality,1.3094150972392526e-06
702,brass,1.3091317896396504e-06
1678,defense,1.3080098142381757e-06
2402,flight,1.3065586017546593e-06
3502,limit,1.3059395769232651e-06
3284,judgment,1.305702767240291e-06
1217,collaboration,1.3017192941333633e-06
2568,gas,1.300082999478036e-06
1252,comics,1.2981006420886843e-06
6480,venue,1.296387154070544e-06
1297,comprehension,1.2958445267940988e-06
1101,cinnamon,1.2946068181918235e-06
3619,magic,1.2944476566190133e-06
1426,correspondence,1.2929941703987424e-06
101,agenda,1.2907407835882623e-06
2831,hash,1.28967906221078e-06
5662,speaking,1.285345774704183e-06
3076,implication,1.2806754057237413e-06
1672,deep,1.2790642358595505e-06
950,causeway,1.2770019566232804e-06
5067,restroom,1.2766428199029178e-06
4973,reef,1.2751132771882112e-06
5907,suite,1.2747668733936734e-06
1312,concrete,1.274732767342357e-06
6565,wait,1.2722346127702622e-06
1876,doing,1.2717250683635939e-06
2032,efficiency,1.2698041018666117e-06
956,celebration,1.2697375950665446e-06
5674,speculation,1.2685478623097879e-06
1656,decimal,1.2663890629482921e-06
889,cardboard,1.2641361308851629e-06
1504,credibility,1.2639794704227825e-06
1325,confirmation,1.2627216392502305e-06
4685,presidency,1.260824092241819e-06
4059,noir,1.2590552387337084e-06
3641,making,1.2556918136397144e-06
264,arcade,1.255364850294427e-06
5650,span,1.2551864756460418e-06
4604,pollution,1.2519312804215588e-06
3775,menu,1.2492763517002459e-06
4628,port,1.248675971510238e-06
4353,pathway,1.2466437055991264e-06
